国庆预告区,#genre#
CCTV4美洲高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.121:5146
CCTV4欧洲高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.120:5146
CCTV5,http://home.zackfair1993.xyz:8686/rtp/239.77.0.34:5146
CCTV5高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.170:5146
CCTV5+高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.87:5146
CCTV5+高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.31:5146
CCTV5+高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.147:5146
CCTV6,http://home.zackfair1993.xyz:8686/rtp/239.77.0.35:5146
CCTV6高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.171:5146
CCTV7,http://home.zackfair1993.xyz:8686/rtp/239.77.0.36:5146
CCTV7高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.159:5146
CCTV7高清测试,http://home.zackfair1993.xyz:8686/rtp/239.77.0.138:5146
CCTV8,http://home.zackfair1993.xyz:8686/rtp/239.77.0.37:5146
CCTV8高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.172:5146
CCTV9,http://home.zackfair1993.xyz:8686/rtp/239.77.0.38:5146
CCTV9高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.160:5146
CCTV9高清测试,http://home.zackfair1993.xyz:8686/rtp/239.77.0.135:5146
CCTV10,http://home.zackfair1993.xyz:8686/rtp/239.77.0.39:5146
CCTV10高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.113:5146
CCTV10高清测试(CCTV10科教高清),http://home.zackfair1993.xyz:8686/rtp/239.77.0.134:5146
CCTV11,http://home.zackfair1993.xyz:8686/rtp/239.77.0.40:5146
CCTV11,http://home.zackfair1993.xyz:8686/rtp/239.77.1.42:5146
CCTV11高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.238:5146
CCTV12,http://home.zackfair1993.xyz:8686/rtp/239.77.0.41:5146
CCTV12高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.109:5146
CCTV12高清测试,http://home.zackfair1993.xyz:8686/rtp/239.77.0.136:5146
CCTV13,http://home.zackfair1993.xyz:8686/rtp/239.77.0.42:5146
CCTV13高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.188:5146
CCTV13高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.196:5146
CCTV14,http://home.zackfair1993.xyz:8686/rtp/239.77.0.43:5146
CCTV14高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.161:5146
CCTV14高清测试,http://home.zackfair1993.xyz:8686/rtp/239.77.0.133:5146
CCTV15,http://home.zackfair1993.xyz:8686/rtp/239.77.0.44:5146
CCTV15高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.239:5146
CCTV16高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.165:5146
CCTV16高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.76:5146
CCTV16 4K,http://home.zackfair1993.xyz:8686/rtp/239.77.1.98:5146
CCTV17农业,http://home.zackfair1993.xyz:8686/rtp/239.77.0.115:5146
CCTV17高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.121:5146
CCTV17农业高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.198:5146
CCTV4K 4K,http://home.zackfair1993.xyz:8686/rtp/239.77.0.194:5146
CCTV4K 4K,http://home.zackfair1993.xyz:8686/rtp/239.77.1.180:5146
CGTN,http://home.zackfair1993.xyz:8686/rtp/239.77.0.45:5146
CGTN英语高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.199:5146
CGTNDocumentary高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.122:5146
CGTN西班牙语高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.221:5146
CGTN法语高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.228:5146
CGTN阿拉伯语高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.200:5146
CGTN俄语高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.201:5146
IPTV5+,http://home.zackfair1993.xyz:8686/rtp/239.77.1.10:5146
湖南卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.5:5146
湖南卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.88:5146
湖南卫视超清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.127:5146
浙江卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.33:5146
浙江卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.89:5146
江苏卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.18:5146
江苏卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.90:5146
东方卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.218:5146
东方卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.98:5146
安徽卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.92:5146
安徽卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.183:5146
北京卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.4:5146
北京卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.151:5146
北京卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.91:5146
天津卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.141:5146
天津卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.182:5146
天津卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.97:5146
天津卫视超清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.131:5146
山东卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.142:5146
山东卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.94:5146
江西卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.219:5146
江西卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.149:5146
湖北卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.93:5146
湖北卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.174:5146
湖北卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.95:5146
湖北卫视超清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.128:5146
辽宁卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.103:5146
辽宁卫视 高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.123:5146
黑龙江卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.6:5146
黑龙江卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.179:5146
黑龙江卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.93:5146
黑龙江卫视超清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.124:5146
贵州卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.221:5146
贵州卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.230:5146
四川卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.215:5146
四川卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.159:5146
河南卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.229:5146
河南卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.17:5146
云南卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.37:5146
云南卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.100:5146
重庆卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.162:5146
重庆卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.210:5146
重庆卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.182:5146
河北卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.214:5146
河北卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.148:5146
东南卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.104:5146
东南卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.146:5146
广西卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.36:5146
广西卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.139:5146
吉林卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.111:5146
吉林卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.150:5146
陕西卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.0.68:5146
陕西卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.1.54:5146
山西卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.0.69:5146
山西卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.1.74:5146
内蒙古卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.0.70:5146
内蒙古卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.1.55:5146
青海卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.0.71:5146
青海卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.1.70:5146
青海卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.125:5146
海南卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.35:5146
海南卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.101:5146
宁夏卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.0.73:5146
宁夏卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.1.47:5146
西藏卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.0.74:5146
西藏卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.1.49:5146
新疆卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.0.75:5146
新疆卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.1.53:5146
甘肃卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.1.57:5146
甘肃卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.189:5146
兵团卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.0.77:5146
兵团卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.1.80:5146
厦门卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.0.96:5146
三沙卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.1.117:5146
三沙卫视高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.113:5146
延边卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.0.10:5146
延边卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.1.99:5146
CCTV兵器科技高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.18:5146
CCTV兵器科技高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.9:5146
CCTV电视指南高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.19:5146
CCTV电视指南高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.10:5146
CCTV风云足球高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.20:5146
CCTV风云足球高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.14:5146
CCTV央视台球高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.21:5146
CCTV央视台球高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.11:5146
CCTV高尔夫网球高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.22:5146
CCTV高尔夫网球高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.12:5146
CCTV女性时尚高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.23:5146
CCTV女性时尚高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.8:5146
CCTV世界地理高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.24:5146
CCTV世界地理高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.7:5146
CCTV怀旧剧场高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.25:5146
CCTV怀旧剧场高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.5:5146
CCTV风云剧场高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.26:5146
CCTV风云剧场高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.16:5146
CCTV央视文化精品高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.27:5146
CCTV央视文化精品高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.13:5146
CCTV第一剧场高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.28:5146
CCTV第一剧场高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.15:5146
CCTV风云音乐高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.29:5146
CCTV风云音乐高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.6:5146
CCTV老故事,http://home.zackfair1993.xyz:8686/rtp/239.77.0.220:5146
CCTV老故事,http://home.zackfair1993.xyz:8686/rtp/239.77.1.197:5146
CCTV中学生,http://home.zackfair1993.xyz:8686/rtp/239.77.1.195:5146
CCTV发现之旅,http://home.zackfair1993.xyz:8686/rtp/239.77.1.112:5146
CCTV发现之旅,http://home.zackfair1993.xyz:8686/rtp/239.253.43.127:5146
CHC高清电影,http://home.zackfair1993.xyz:8686/rtp/239.77.0.27:5146
卡酷少儿,http://home.zackfair1993.xyz:8686/rtp/239.77.0.79:5146
卡酷少儿,http://home.zackfair1993.xyz:8686/rtp/239.77.1.50:5146
金鹰卡通,http://home.zackfair1993.xyz:8686/rtp/239.77.0.80:5146
金鹰卡通,http://home.zackfair1993.xyz:8686/rtp/239.77.1.52:5146
金鹰卡通高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.164:5146
哈哈炫动,http://home.zackfair1993.xyz:8686/rtp/239.77.0.81:5146
哈哈炫动,http://home.zackfair1993.xyz:8686/rtp/239.77.1.139:5146
优漫卡通,http://home.zackfair1993.xyz:8686/rtp/239.77.0.222:5146
优漫卡通,http://home.zackfair1993.xyz:8686/rtp/239.77.1.79:5146
CETV1高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.222:5146
中国教育-1高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.200:5146
CETV2,http://home.zackfair1993.xyz:8686/rtp/239.77.0.28:5146
CETV2,http://home.zackfair1993.xyz:8686/rtp/239.77.1.69:5146
CETV4高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.200:5146
CETV4高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.40:5146
CETV4高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.114:5146
早期教育高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.180:5146
山东教育卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.0.83:5146
山东教育卫视,http://home.zackfair1993.xyz:8686/rtp/239.77.1.35:5146
财富天下,http://home.zackfair1993.xyz:8686/rtp/239.77.0.113:5146
财富天下,http://home.zackfair1993.xyz:8686/rtp/239.77.1.81:5146
中国交通,http://home.zackfair1993.xyz:8686/rtp/239.77.1.249:5146
中国天气,http://home.zackfair1993.xyz:8686/rtp/239.77.1.143:5146
茶,http://home.zackfair1993.xyz:8686/rtp/239.77.0.15:5146
茶频道高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.207:5146
快乐垂钓,http://home.zackfair1993.xyz:8686/rtp/239.77.0.145:5146
快乐垂钓高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.119:5146
金鹰纪实高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.217:5146
金鹰纪实高清测试,http://home.zackfair1993.xyz:8686/rtp/239.77.0.160:5146
上海纪实高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.216:5146
上海纪实高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.147:5146
环球奇观,http://home.zackfair1993.xyz:8686/rtp/239.77.1.198:5146
环球奇观,http://home.zackfair1993.xyz:8686/rtp/239.253.43.126:5146
书画频道,http://home.zackfair1993.xyz:8686/rtp/239.77.1.115:5146
IPTV2,http://home.zackfair1993.xyz:8686/rtp/239.77.1.201:5146
IPTV1,http://home.zackfair1993.xyz:8686/rtp/239.253.43.41:5146
求索纪录高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.21:5146
求索生活高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.153:5146
文物宝库高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.120:5146
国学,http://home.zackfair1993.xyz:8686/rtp/239.77.0.226:5146
国学频道,http://home.zackfair1993.xyz:8686/rtp/239.77.1.105:5146
先锋乒羽,http://home.zackfair1993.xyz:8686/rtp/239.77.1.208:5146
汽摩,http://home.zackfair1993.xyz:8686/rtp/239.77.0.209:5146
汽摩,http://home.zackfair1993.xyz:8686/rtp/239.77.1.205:5146
天元围棋,http://home.zackfair1993.xyz:8686/rtp/239.253.43.98:5146
IPTV证券服务,http://home.zackfair1993.xyz:8686/rtp/239.77.1.135:5146
IPTV证券服务,http://home.zackfair1993.xyz:8686/rtp/239.253.43.58:5146
IPTV1,http://home.zackfair1993.xyz:8686/rtp/239.77.1.75:5146
IPTV2,http://home.zackfair1993.xyz:8686/rtp/239.77.1.63:5146
IPTV爱综艺,http://home.zackfair1993.xyz:8686/rtp/239.77.0.107:5146
IPTV爱综艺,http://home.zackfair1993.xyz:8686/rtp/239.77.1.78:5146
IPTV3,http://home.zackfair1993.xyz:8686/rtp/239.77.1.64:5146
IPTV4,http://home.zackfair1993.xyz:8686/rtp/239.77.1.56:5146
IPTV爱体育高清,http://home.zackfair1993.xyz:8686/rtp/239.77.0.176:5146
IPTV爱体育高清,http://home.zackfair1993.xyz:8686/rtp/239.77.1.116:5146
IPTV爱电影,http://home.zackfair1993.xyz:8686/rtp/239.77.0.103:5146
IPTV爱电影,http://home.zackfair1993.xyz:8686/rtp/239.77.1.138:5146
IPTV爱大剧,http://home.zackfair1993.xyz:8686/rtp/239.77.0.105:5146
IPTV爱大剧,http://home.zackfair1993.xyz:8686/rtp/239.77.1.82:5146
IPTV谍战剧场,http://home.zackfair1993.xyz:8686/rtp/239.77.0.99:5146
IPTV谍战剧场,http://home.zackfair1993.xyz:8686/rtp/239.77.1.83:5146
IPTV相声小品,http://home.zackfair1993.xyz:8686/rtp/239.77.0.100:5146
IPTV相声小品,http://home.zackfair1993.xyz:8686/rtp/239.77.1.84:5146
IPTV野外,http://home.zackfair1993.xyz:8686/rtp/239.77.0.101:5146
IPTV野外,http://home.zackfair1993.xyz:8686/rtp/239.77.1.85:5146
IPTV法治,http://home.zackfair1993.xyz:8686/rtp/239.77.0.102:5146
IPTV法治,http://home.zackfair1993.xyz:8686/rtp/239.77.1.86:5146
IPTV魅力时尚,http://home.zackfair1993.xyz:8686/rtp/239.77.0.110:5146
IPTV魅力时尚,http://home.zackfair1993.xyz:8686/rtp/239.77.1.88:5146
IPTV经典电影,http://home.zackfair1993.xyz:8686/rtp/239.77.0.104:5146
IPTV经典电影,http://home.zackfair1993.xyz:8686/rtp/239.77.1.89:5146
IPTV热播剧场,http://home.zackfair1993.xyz:8686/rtp/239.77.0.106:5146
IPTV热播剧场,http://home.zackfair1993.xyz:8686/rtp/239.77.1.90:5146
IPTV少儿动画,http://home.zackfair1993.xyz:8686/rtp/239.77.0.109:5146
IPTV少儿动画,http://home.zackfair1993.xyz:8686/rtp/239.77.1.91:5146
IPTV收视指南,http://home.zackfair1993.xyz:8686/rtp/239.77.0.111:5146
EBU,http://home.zackfair1993.xyz:8686/rtp/239.253.43.165:5146
PPTV-1,http://home.zackfair1993.xyz:8686/rtp/239.77.1.183:5146
PPTV-2,http://home.zackfair1993.xyz:8686/rtp/239.77.1.184:5146
PPTV-3,http://home.zackfair1993.xyz:8686/rtp/239.77.1.185:5146
PPTV-4,http://home.zackfair1993.xyz:8686/rtp/239.77.1.186:5146
九屏同播,http://home.zackfair1993.xyz:8686/rtp/239.77.1.234:5146
百事通高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.119:5146
百事通高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.118:5146
百事通高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.117:5146
百事通高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.116:5146
百事通高清,http://home.zackfair1993.xyz:8686/rtp/239.253.43.115:5146
四屏同播,http://home.zackfair1993.xyz:8686/rtp/239.77.1.107:5146
IPTV5+,http://home.zackfair1993.xyz:8686/rtp/239.77.0.240:5146
IPTV5+,http://home.zackfair1993.xyz:8686/rtp/239.77.0.186:5146  
松视秒播区,#genre#
23号早上8点关闭,http://175.10.24.103:9998/tsfile/live/1007_1.m3u8
24--31号等待通知,http://175.10.24.103:9998/tsfile/live/1007_1.m3u8
不想等待就找我们,http://175.10.24.103:9998/tsfile/live/1007_1.m3u8
松視1臺,http://ali.hlspull.yximgs.com/live/e66b318c08a12f8d3f51360658a0ebc0.flv
松視2臺,http://ali.hlspull.yximgs.com/live/0fca4d751ac6df37496991e20282d590.flv
松視3臺,http://ali.hlspull.yximgs.com/live/1b655b138b09f45017793a9f6b109130.flv
彩虹電影臺,http://ali.hlspull.yximgs.com/live/6ec2577ebbc6b6f5b5e65defc0d4916b.flv
潘多拉紫臺,http://ali.hlspull.yximgs.com/live/2ef534fb3a85548dabec641cc1331917.flv
奧世驚艷臺,http://ali.hlspull.yximgs.com/live/5ada0fea6e4f2df5185d9e485217f59c.flv
奧世香蕉臺,http://ali.hlspull.yximgs.com/live/a96b9438e955a688cda661cc97518910.flv
港台秒播区,#genre#
民視台灣台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv001
民視,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv002
民視第壹台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv003
民視綜藝,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv004
豬哥亮歌廳秀,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv006
中天新聞,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv009
非凡新聞,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv010
影迷數位電影台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv011
視納華仁紀實頻道,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv013
時尚運動X,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv014
GLOBETROTTER,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv016
amc電影台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv017
達文西頻道,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv018
八大精彩台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv034
八大綜藝台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv039
中視,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv040
華視,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv041
公視戲劇,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv042
客家電視台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv043
靖天卡通台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv044
靖洋戲劇台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv045
靖天綜合台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv046
靖天日本台,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv047
非凡商業,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv048
采昌影劇,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv049
台視新聞,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv051
華視新聞,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv052
香港直播区,#genre#
TVB華語劇,p3p://108.181.32.169:24075/643361e10003610a220f68773c0b4c78
TVB戲曲臺,p3p://108.181.32.169:24075/64336236000b18a12210b67722665e99
TVB亞劇臺,p3p://108.181.20.159:24075/6284685e00039b52b82eeeca7a785fda
TVB劇集臺,p3p://108.181.32.169:24075/6427ba150003a8b2f48864c0637f78d5
Now爆谷臺,p3p://108.181.32.169:24075/641af90c000328bac2b691f11db2274a
Now星影臺,p3p://108.181.32.169:24075/641af926000cc2b9c2b6f9f75c8d2b97
Now新聞臺,p3p://108.181.32.169:24075/6410254c0006df63986ba60f292a7500
RTHK31臺,p3p://108.181.32.169:24075/64101f330006ab429853d45f7940453b
RTHK32臺,p3p://108.181.32.169:24075/641020b00001b8599859a360613572d7
澳門蓮花臺,p3p://108.181.32.169:24075/64100aec000c7bc59804a081537730cb
鳳凰中文臺,p3p://108.181.32.169:24075/6410229e000655dd98612e41401e3e7d
鳳凰諮詢臺,p3p://108.181.32.169:24075/641022be000e5cc69861ad4f5a025336
鳳凰香港臺,p3p://108.181.32.169:24075/641022da0005d3069862188000a64525
鳳凰電影臺,p3p://108.181.32.169:24075/6410224e00097a01985ff68e53d22e70
台湾直播区,#genre#
HBO-HD臺,p3p://108.181.32.169:24075/64137f0b0006a17fa58238155813216c
HBO家庭臺,p3p://108.181.32.169:24075/64137f3c000d4a86a582f93235111bc5
HBO原創臺,p3p://108.181.32.169:24075/64137f700008f329a583c3344ddf5dfc
HBO強檔臺,p3p://108.181.32.169:24075/64137f970005246ea5845a9326ce6233
華視綜合臺,p3p://108.181.32.169:24075/642520cd000995d4ea61a5050eb67a8d
